varName,varType,n,beta,lower,upper,pvalue
"22654",INTEGER,1835,0.0466238369935264,-0.111340486991065,0.204588160978118,0.56299751602565
"22655",INTEGER,1821,0.0179468323277902,-0.15434248642226,0.19023615107784,0.838246294888884
"22661",INTEGER,85174,-0.0136155325299417,-0.0367411895561919,0.00951012449630861,0.248513415144909
"23016",INTEGER,6516,0.00945191886499039,-0.0685589845398574,0.0874628222698382,0.812294609180815
"23018",INTEGER,6516,-0.00285831123497418,-0.0814855494634277,0.0757689269934794,0.943199981977449
"23030",INTEGER,6516,0.0828747023132037,0.00463200479665575,0.161117399829752,0.0379302411492106
"23035",INTEGER,6516,-0.0365844217456663,-0.114605482175652,0.0414366386843196,0.358102213650575
"23038",INTEGER,6516,0.0280461277706449,-0.0499097973820017,0.106002052923292,0.480743915939194
